record_id,scope,source_archive,relative_path,size_bytes,sha256,duplicate_group,canonical_record,material_state,notes
HIST-0475,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/COMPOSITION_AND_RHYTHM.md,583,e3753f7034151e6cb6222c9410693ca020030ab638ee39256eaa94b7522037cc,DUP-0201,HIST-0475,materialized,
HIST-0476,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/DEPTH_TEXTURE_REALISM.md,614,932b4852c3d3ec8e94b4295d24f19487fd451c045a353fcaaec9fa9e4933d651,DUP-0131,HIST-0476,materialized,
HIST-0477,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/DESIGN_FEELING_MODEL.md,952,b8c0f2b1bc7b0e38f3e140bfd8a864f6d1b6888a53a773757c1379f7808a4f14,DUP-0162,HIST-0477,materialized,
HIST-0478,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/DESIGN_TASTE_AXES.md,530,b27fba2b7fba94eeedbfe5a7cd3e091644933e2e0dfd776d6678a34aea924b1d,DUP-0157,HIST-0478,materialized,
HIST-0479,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/MASTER_GRADE_FINISHING_PROTOCOL.md,1449,47d9f3e2dc126606d0f73df82bc1c8e8f51c01e0097890a236886cbf9dc979b2,DUP-0063,HIST-0479,materialized,
HIST-0480,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/MASTER_METHOD_USE_POLICY.md,1164,608efd21d26bba89d783461d6046f5c582e7f0d11e39ea45ed7764a703c77dfa,DUP-0092,HIST-0480,materialized,
HIST-0481,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/MASTER_RESEARCH_PROTOCOL.md,1628,5b965a1a0f5d1e9c732a6acb73d080c75e7a4b40b72f975bf48abb99c9e23ac0,DUP-0084,HIST-0481,materialized,
HIST-0482,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/PHOTOGRAPHY_AND_IMAGE_DIRECTION.md,575,2e6519e3860a53d2557f111e2fbf801e0b103e13d90ab987a380519545cda926,DUP-0039,HIST-0482,materialized,
HIST-0483,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/PHOTOREALISM_AND_AI_ARTIFACT_QA.md,1257,c0ad7f88d3dd59a88ac06ae924a0804bca4a5d614c2e6c21a68d0a2856213038,DUP-0169,HIST-0483,materialized,
HIST-0484,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/STYLE_ANALYSIS_PROTOCOL.md,1074,4947bb637b18a19f2a155c68219cb0db5a956865100c3aca076585ad6ac184df,DUP-0065,HIST-0484,materialized,
HIST-0485,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/STYLE_SYNTHESIS_RULES.md,696,e5b09a43ea1263540b0fae3c25aa6a66947c37daafec2c76e3b1114687db2317,DUP-0204,HIST-0485,materialized,
HIST-0486,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/TYPOGRAPHY_CRAFT.md,695,5fe04e9e4965f885f077c6e2a9cde1c8b5585508143445234737ca9374941591,DUP-0091,HIST-0486,materialized,
HIST-0487,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_JURY_PROTOCOL.md,848,8c7c33a508452d8eccf5b18cc89357f96fcb3aaf20e3415a5d70018f91bd2d12,DUP-0124,HIST-0487,materialized,
HIST-0488,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_QUALITY_MODEL.md,1272,f8879c432ee6f7a499947412b645cbe4da519ad8942466e4cfb4d80de3af2e33,DUP-0219,HIST-0488,materialized,
HIST-0489,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_REFERENCE_DNA_PROTOCOL.md,1263,74615c90748ea29fc963772478c0b506bc3e5cd83e7473e2d3e799fd43a39dbb,DUP-0104,HIST-0489,materialized,
HIST-0490,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/VISUAL_REFINEMENT_LOOP.md,625,bd5e4acdbe639bb4d231256e5c05e2d85167d0aabd3f1c6c857368620d78f954,DUP-0165,HIST-0490,materialized,
HIST-0491,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/ai-realism-commercial.profile.json,474,e97a24aba56bb134719849038eeb857128ca3c9b54254c75582600ad022979ac,DUP-0208,HIST-0491,materialized,
HIST-0492,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/editorial-luxury.profile.json,307,aa1c9be5e0356d198ba89dc851cd8dd43a281232294422105a79e198dfc3f8d0,DUP-0148,HIST-0492,materialized,
HIST-0493,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/experimental-art-direction.profile.json,329,6da2b54b50199d970e5ec4338516abc2496f76777730327277299e9adff2e546,DUP-0100,HIST-0493,materialized,
HIST-0494,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/photoreal-commercial.profile.json,373,c3a23277ca4c76a4dd9d0ddad54d50e1dfdbbd72c74d62141e8b292ad600c9d0,DUP-0172,HIST-0494,materialized,
HIST-0495,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/spatial-material.profile.json,323,5871df8aabe63da79fd084788e9f09cafbbae153b224c48616eb2b867455f3fb,DUP-0081,HIST-0495,materialized,
HIST-0496,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/profiles/visual-quality/visual-quality.profile.json,355,e1e3a134cb255d6523c98dddf6754fdbbdcc7225352d89b7d73b0194cfd1bcec,DUP-0199,HIST-0496,materialized,
HIST-0497,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/master-studies/ANCHOR_METHOD_CARDS.json,197388,aa880e3734a3b313d9c84b2d95caaca739b859a627c2ee7f21195e372d4ad97f,DUP-0150,HIST-0497,materialized,
HIST-0498,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/master-studies/MASTER_REGISTRY.json,473730,d51e79b4c7030051d719136c3c434dd3093242ff53b1d05aee460117d41cc3d4,DUP-0188,HIST-0498,materialized,
HIST-0499,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/master-studies/MASTER_REGISTRY.md,2479,675457f705d38d555e57357910ca919b32af0801f3533f64cf16abe3c63c7351,DUP-0096,HIST-0499,materialized,
HIST-0500,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/style-lineages/STYLE_ANALYSIS_CARDS.json,164517,c6772bf4d9cc941b9b1542776a66ad9e82888fae903563231bf71516702161ec,DUP-0176,HIST-0500,materialized,
HIST-0501,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/style-lineages/STYLE_LINEAGES.json,47626,59db6a457b430e9ae95f914d4ef096a5771e8902960c9718fb2e76a0f8bdff19,DUP-0083,HIST-0501,materialized,
HIST-0502,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/style-lineages/STYLE_LINEAGES.md,5794,088dea7b90cfa3745f84a151232bfab1101e78553f86241a8b12f43441a76800,DUP-0013,HIST-0502,materialized,
HIST-0503,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/visual-quality/README.md,213,02b979360dc5cdba169a056c5a5f7bbe7088b034c24f44564e37fd4661529e6f,DUP-0004,HIST-0503,materialized,
HIST-0504,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/research/visual-quality/SOURCE_REGISTRY_VISUAL_V21.json,14807,87f4d0d7eb6c1db9a13a6b8609aeaf5e13489ef99da97f8e981cf429cf1977f9,DUP-0123,HIST-0504,materialized,
HIST-0505,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-guided-art-direction/README.md,160,e5b1a87d67b18a8681b43cd2441935face02be836c2ecc094d7dec4ea833e1e4,DUP-0205,HIST-0505,materialized,
HIST-0506,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-guided-art-direction/SKILL.md,438,cfebe0db173d543d2dbf74ee36ea38a3ca33d4d90957b7979d046d14f8547ee0,DUP-0184,HIST-0506,materialized,
HIST-0507,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-guided-art-direction/open-design.json,4258,427fe77fcfbd98fad28f061196141ace52a62303e5690ef15aba93d3bcd8c76b,DUP-0060,HIST-0507,materialized,
HIST-0508,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/README.md,156,78caeb4365c89e7cecf2b2fdcb2e93f863b2aaf24298680a322920777af87499,DUP-0110,HIST-0508,materialized,
HIST-0509,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/SKILL.md,353,275088f3c0f0c9e2e0bc4a495e9590dfd7528a43b10be6f57e47159e5bd8fdb0,DUP-0031,HIST-0509,materialized,
HIST-0510,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/master-method-visual-upgrade/open-design.json,3267,b2a59909f1bc5d679b805117b3519c7e943a676eb6cabd5a9d52522332e3d827,DUP-0158,HIST-0510,materialized,
HIST-0511,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/reference-to-original-system/README.md,129,fd5c624962e938dce5f3e820515b4c9642434ab3e1cf014dfa045202883a9c71,DUP-0222,HIST-0511,materialized,
HIST-0512,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/reference-to-original-system/SKILL.md,326,c6b1413f5e62a535f5a457c9a6db6c32b250d276890c790cd606b42afb9fa985,DUP-0177,HIST-0512,materialized,
HIST-0513,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/reference-to-original-system/open-design.json,3149,85b68ae72ca306ad3514e52e306729777aa1c352f42bed500cd2b553a6d7ba19,DUP-0121,HIST-0513,materialized,
HIST-0514,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/visual-quality-refinement/README.md,139,487963bbe36534a7a30039be8e1b9d1bc197f9c0716f89da38a1a331b3969ea8,DUP-0064,HIST-0514,materialized,
HIST-0515,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/visual-quality-refinement/SKILL.md,415,7db8f1953c83929855c19348b19969aa929d0131d7a1f41af0ab039918f6213d,DUP-0112,HIST-0515,materialized,
HIST-0516,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scenarios/visual-quality-refinement/open-design.json,3916,2e41fbf48e3e0e8b6bac432dd7250bd7824b7148912a0b4e87d772f493fd7e15,DUP-0038,HIST-0516,materialized,
HIST-0517,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/art-direction.schema.json,1298,e5902c4b32649b06fe164baf4c35a6418b6bcacce4929846d1fe5d270804a503,DUP-0202,HIST-0517,materialized,
HIST-0518,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/composition-system.schema.json,883,e0d38e76037aced128a5dfe2dece322fd8543064140cb2d630c44b2be4b2c022,DUP-0197,HIST-0518,materialized,
HIST-0519,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/design-feeling.schema.json,1126,3f981d22ed09a511a39d85330601373c26421e7c285264f27d9659b5e0652af6,DUP-0056,HIST-0519,materialized,
HIST-0520,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/master-method-card.schema.json,1844,0f8ac41a4763f964f9555a68883907b5e676fff300798fb91d14e2f03ed09416,DUP-0017,HIST-0520,materialized,
HIST-0521,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/master-research-evidence.schema.json,1906,9dce491922e0898c1260e109e9292527159218288eff4d1c659b3102d4c94ff4,DUP-0138,HIST-0521,materialized,
HIST-0522,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/master-study-request.schema.json,1261,1d3b8b4bebec8885d78703332714c14aa26e821c90173ee407b40e7dde4b328f,DUP-0021,HIST-0522,materialized,
HIST-0523,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/material-lighting.schema.json,1251,7cead88e7085942ab2acc9e9cd04d309f90c609b0746d541d7e9a4e330e8aa60,DUP-0111,HIST-0523,materialized,
HIST-0524,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/style-analysis-card.schema.json,1565,f37209db2097d1d93c89ea835b3b35d31094ab8389fd502762c7d1804c31d03a,DUP-0215,HIST-0524,materialized,
HIST-0525,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/style-lineage.schema.json,882,964e0d62c7c755451e4cce4b1ae3d0a9cd82f73a0cc61cd9513de56f8d4002ff,DUP-0134,HIST-0525,materialized,
HIST-0526,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/style-recipe.schema.json,2618,a3f08409613ff55e5795429212e751f71551c49c914338da36e50f7b20abbc18,DUP-0144,HIST-0526,materialized,
HIST-0527,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/typography-system.schema.json,1397,8fe16a61c19a8cc2f2382892ad77cc61ce28cdbf96c53c6c43999d76dd7b73fd,DUP-0126,HIST-0527,materialized,
HIST-0528,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/visual-iteration.schema.json,916,aaba1669d539bf2d1b6f35cbf067c444d53ff81b08725231e02372f39f68927a,DUP-0151,HIST-0528,materialized,
HIST-0529,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/visual-quality-report.schema.json,1864,6cf569d315f48956cb0db2dbafdc3fb6e17cf66b143be9642f616492c94bb09d,DUP-0099,HIST-0529,materialized,
HIST-0530,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/schemas/visual-quality/visual-reference-dna.schema.json,1212,ffe05c182e54e92111e194d89322dd508647dd9783d3966623ce1b2a52202917,DUP-0224,HIST-0530,materialized,
HIST-0531,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scripts/compare_visual_iterations.py,670,4aa3a62bb10e8074840ee91c20c68b032b2849da7b46843b8d410453c04c687c,DUP-0066,HIST-0531,materialized,
HIST-0532,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scripts/score_visual_quality.py,1016,819d78557f154090c213196adba3ae6227d69c6689481180da131def4c7bcea4,DUP-0117,HIST-0532,materialized,
HIST-0533,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scripts/validate_style_recipe.py,1118,eb01dd39c7b021f909f73e9237a461ff3e8893ce4f8a053739ad4359020b6b3c,DUP-0211,HIST-0533,materialized,
HIST-0534,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/scripts/verify_visual_quality_v21.py,4022,f07a1064ff803fe0905f349824dbbd1cefaab841be90bff3bb99513833d731b4,,,materialized,
